Company,TypeName,Ram,Weight,Price_euros,Touchscreen,IPS,PPI,CPU brand,HDD,SSD,Gpu brand,os
Asus,Ultrabook,8,1.2,729.0,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,459.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,289.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,379.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,899.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,549.99,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,805.99,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,209.0,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,720.32,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,638.0,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,1499.0,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,229.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,764.0,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,369.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Asus,Ultrabook,8,1.2,729.0,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
Dell,Notebook,6,2.3,459.0,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
Acer,Notebook,4,2.4,289.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
Dell,Notebook,2,2.2,379.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
Lenovo,Notebook,8,2.6,899.0,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
HP,Notebook,6,2.04,549.99,0,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
Dell,Notebook,8,2.3,805.99,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Others/No OS/Linux
HP,Netbook,2,1.17,209.0,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
Asus,Notebook,4,2.2,720.32,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Windows
Lenovo,2 in 1 Convertible,4,1.8,638.0,1,1,157.3505121487356,Intel Core i7,0,128,Intel,Windows
Lenovo,2 in 1 Convertible,16,1.3,1499.0,1,1,276.053530085501,Intel Core i7,0,512,Intel,Windows
Lenovo,Notebook,2,1.5,229.0,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
HP,Notebook,6,2.19,764.0,0,0,100.45466986113651,Intel Core i7,1000,0,AMD,Windows
Asus,Notebook,4,2.2,369.0,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
